GeoId|Geography|LEAID|Year|Iteration|PDP03.8_72pct|PDP03.8_72pctmoe|PDP03.8_73pct|PDP03.8_73pctmoe|PDP03.8_74pct|PDP03.8_74pctmoe|PDP03.8_75pct|PDP03.8_75pctmoe
97000US3904875|Huber Heights City School District, AZ|3904875|2014-2018|202|9.3|3.2|9.3|3.2|9.4|3.2|0.0|48.2
97000US1804710|Huntington County Community School Corporation, AZ|1804710|2014-2018|202|9.7|2.7|9.7|2.7|9.5|2.7|41.4|44.0
97000US3904950|Huntington Local School District, AZ|3904950|2014-2018|202|23.3|13.1|23.3|13.1|23.6|13.3|0.0|76.1
97000US3904413|Huron City School District, AZ|3904413|2014-2018|202|17.4|10.9|17.4|10.9|17.4|10.9|-|**
97000US0804770|Ignacio School District 11-JT, AZ|0804770|2014-2018|202|8.2|3.9|8.2|3.9|8.2|3.9|0.0|100.0
97000US3904656|Independence Local School District, AZ|3904656|2014-2018|202|0.0|2.2|0.0|2.2|0.0|2.2|0.0|69.1
97000US3904780|Indian Creek Local School District, AZ|3904780|2014-2018|202|15.3|6.1|15.3|6.1|15.7|6.2|0.0|35.3
97000US3904543|Indian Hill Exempted Village School District, AZ|3904543|2014-2018|202|1.4|2.0|1.4|2.0|1.4|2.0|0.0|73.6
97000US3904808|Indian Lake Local School District, AZ|3904808|2014-2018|202|21.9|8.2|21.9|8.2|21.9|8.2|-|**
97000US1804770|Indianapolis Public Schools, AZ|1804770|2014-2018|202|31.2|2.1|31.1|2.1|31.2|2.1|4.3|7.3
97000US3904414|Ironton City School District, AZ|3904414|2014-2018|202|22.2|8.5|22.2|8.5|22.2|8.5|-|**
97000US1804800|Jac-Cen-Del Community School Corporation, AZ|1804800|2014-2018|202|14.9|11.0|14.9|11.0|14.9|11.0|0.0|100.0
97000US3904415|Jackson City School District, AZ|3904415|2014-2018|202|16.6|7.1|16.6|7.1|16.7|7.1|0.0|95.0
97000US3904985|Jackson Local School District, AZ|3904985|2014-2018|202|3.7|1.5|3.7|1.5|3.7|1.5|0.0|100.0
97000US3904832|Jackson-Milton Local School District, AZ|3904832|2014-2018|202|6.7|4.9|6.7|4.9|6.8|4.9|0.0|90.1
97000US3304030|Jaffrey-Rindge Cooperative School District, AZ|3304030|2014-2018|202|7.5|5.1|7.5|5.1|7.5|5.1|-|**
97000US3904920|James A. Garfield Local School District, AZ|3904920|2014-2018|202|13.0|7.8|13.0|7.8|13.0|7.8|-|**
97000US1804980|Jay School Corporation, AZ|1804980|2014-2018|202|14.6|4.3|14.6|4.3|14.6|4.3|-|**
97000US3904587|Jefferson Area Local School District, AZ|3904587|2014-2018|202|16.7|10.4|16.7|10.4|16.8|10.5|0.0|76.1
97000US0804800|Jefferson County School District R-1, AZ|0804800|2014-2018|202|5.4|0.6|5.4|0.6|5.4|0.6|6.4|9.9
97000US3904825|Jefferson Local School District, AZ|3904825|2014-2018|202|13.6|8.5|13.6|8.5|13.6|8.5|-|**
97000US3904868|Jefferson Township Local School District, AZ|3904868|2014-2018|202|20.2|14.6|20.2|14.6|20.2|14.6|-|**
97000US3904933|Jennings Local School District, AZ|3904933|2014-2018|202|6.1|7.4|6.1|7.4|6.1|7.4|-|**
97000US0804830|Johnstown-Milliken School District RE-5J, AZ|0804830|2014-2018|202|3.5|3.1|3.5|3.1|3.5|3.1|-|**
97000US3904798|Johnstown-Monroe Local School District, AZ|3904798|2014-2018|202|2.6|1.9|2.6|1.9|2.6|1.9|-|**
97000US3904826|Jonathan Alder Local School District, AZ|3904826|2014-2018|202|6.6|3.4|6.6|3.4|6.6|3.4|0.0|100.0
97000US0404010|Joseph City Unified District, AZ|0404010|2014-2018|202|9.7|7.0|9.9|7.2|9.9|7.2|-|**
97000US0804860|Julesburg School District RE-1, AZ|0804860|2014-2018|202|9.1|6.8|9.1|6.8|9.1|6.8|-|**
97000US3904934|Kalida Local School District, AZ|3904934|2014-2018|202|1.6|2.8|1.6|2.8|1.6|2.8|-|**
97000US0404060|Kayenta Unified District, AZ|0404060|2014-2018|202|40.4|6.5|40.6|6.6|40.2|6.6|100.0|92.8
97000US3304040|Kearsarge Regional School District, AZ|3304040|2014-2018|202|4.4|2.7|4.4|2.7|4.5|2.8|0.0|85.9
97000US3304050|Keene School District, AZ|3304050|2014-2018|202|7.3|3.1|7.3|3.1|7.3|3.1|-|**
97000US0804920|Keenesburg School District RE-3J, AZ|0804920|2014-2018|202|10.8|6.5|10.8|6.5|11.0|6.6|0.0|39.3
95000US3304080|Kensington School District, AZ|3304080|2014-2018|202|5.5|8.3|5.5|8.3|5.5|8.3|-|**
97000US3904719|Kenston Local School District, AZ|3904719|2014-2018|202|2.4|2.2|2.4|2.2|2.4|2.2|0.0|73.6
97000US3904416|Kent City School District, AZ|3904416|2014-2018|202|20.5|5.8|20.5|5.8|20.5|5.8|0.0|100.0
97000US3904418|Kettering City School District, AZ|3904418|2014-2018|202|8.5|1.6|8.5|1.6|8.5|1.6|0.0|39.9
97000US3904816|Keystone Local School District, AZ|3904816|2014-2018|202|4.5|2.9|4.5|2.9|4.5|2.9|0.0|100.0
97000US5304020|Kiona-Benton School District, AZ|5304020|2014-2018|202|10.1|5.6|10.1|5.6|10.3|5.7|0.0|52.4
97000US3904787|Kirtland Local School District, AZ|3904787|2014-2018|202|7.6|6.7|7.6|6.7|7.6|6.7|0.0|100.0
97000US3604758|Kiryas Joel Village Union Free School District, AZ|3604758|2014-2018|202|47.5|5.0|47.5|5.0|47.3|5.1|100.0|69.9
97000US5304050|Kittitas School District, AZ|5304050|2014-2018|202|11.9|9.2|11.9|9.2|11.9|9.2|-|**
95000US0404230|Kyrene Elementary District, AZ|0404230|2014-2018|202|5.8|1.2|5.8|1.2|5.8|1.2|0.0|28.1
97000US5304170|La Center School District, AZ|5304170|2014-2018|202|2.3|2.5|2.3|2.5|2.3|2.5|-|**
97000US5304110|La Conner School District, AZ|5304110|2014-2018|202|12.1|8.6|12.1|8.6|11.8|8.6|100.0|100.0
95000US5504620|Lac du Flambeau No. 1 School District, AZ|5504620|2014-2018|202|22.7|12.5|22.7|12.5|23.7|12.9|0.0|76.9
97000US3304140|Laconia School District, AZ|3304140|2014-2018|202|14.2|6.8|14.3|6.9|14.3|6.9|-|**
95000US3304150|Lafayette Regional School District, AZ|3304150|2014-2018|202|11.4|14.4|11.4|14.4|11.4|14.4|-|**
97000US0404280|Lake Havasu Unified District, AZ|0404280|2014-2018|202|9.1|2.8|9.1|2.8|9.3|2.9|0.0|15.9
97000US3904986|Lake Local School District (Portage and Stark Counties), AZ|3904986|2014-2018|202|1.8|1.2|1.6|1.1|1.6|1.1|0.0|52.0
97000US5304200|Lake Stevens School District, AZ|5304200|2014-2018|202|5.4|2.0|5.4|2.0|5.4|2.0|-|**
97000US5304230|Lake Washington School District, AZ|5304230|2014-2018|202|2.6|0.6|2.6|0.6|2.6|0.6|16.4|25.3
97000US3904419|Lakewood City School District, AZ|3904419|2014-2018|202|14.4|3.1|14.4|3.1|14.5|3.1|0.0|42.5
97000US3904799|Lakewood Local School District, AZ|3904799|2014-2018|202|7.0|3.3|7.0|3.3|7.0|3.3|-|**
97000US5304260|Lakewood School District, AZ|5304260|2014-2018|202|5.7|3.7|5.7|3.7|5.7|3.7|-|**
97000US3904611|Lakota Local School District (Butler County), AZ|3904611|2014-2018|202|4.6|1.3|4.6|1.3|4.6|1.3|16.0|27.6
97000US3904956|Lakota Local School District (Sandusky, Seneca, and Wood Counties), AZ|3904956|2014-2018|202|6.9|3.5|6.9|3.5|7.0|3.6|0.0|82.3
97000US3904420|Lancaster City School District, AZ|3904420|2014-2018|202|15.5|4.0|15.5|4.0|15.5|3.9|25.0|59.1
97000US5604120|Laramie County School District 2, AZ|5604120|2014-2018|202|5.6|5.2|5.6|5.2|5.6|5.2|-|**
95000US0404290|Laveen Elementary District, AZ|0404290|2014-2018|202|16.3|3.2|16.2|3.2|16.2|3.2|0.0|67.2
97000US3904421|Lebanon City School District, AZ|3904421|2014-2018|202|5.9|2.8|5.9|2.8|5.9|2.8|0.0|76.1
97000US3304230|Lebanon School District, AZ|3304230|2014-2018|202|12.1|4.9|12.1|4.9|12.1|4.9|-|**
97000US3904935|Leipsic Local School District, AZ|3904935|2014-2018|202|15.1|8.3|15.1|8.3|15.1|8.3|-|**
97000US3904943|Lexington Local School District, AZ|3904943|2014-2018|202|5.2|3.3|5.2|3.3|5.2|3.4|0.0|73.6
97000US3904758|Liberty Center Local School District, AZ|3904758|2014-2018|202|8.5|6.4|8.5|6.4|8.5|6.4|-|**
95000US0404320|Liberty Elementary District, AZ|0404320|2014-2018|202|9.5|4.0|9.5|4.1|9.6|4.1|0.0|68.8
97000US5304380|Liberty School District, AZ|5304380|2014-2018|202|7.2|5.3|7.2|5.3|7.4|5.4|0.0|59.3
97000US3904688|Liberty Union-Thurston Local School District, AZ|3904688|2014-2018|202|9.4|5.7|9.4|5.7|9.4|5.7|-|**
97000US3904744|Liberty-Benton Local School District, AZ|3904744|2014-2018|202|4.5|6.5|4.5|6.5|4.5|6.5|-|**
97000US3904800|Licking Heights Local School District, AZ|3904800|2014-2018|202|7.4|4.3|7.4|4.3|7.4|4.3|-|**
97000US3904801|Licking Valley Local School District, AZ|3904801|2014-2018|202|14.5|6.8|14.5|6.8|14.5|6.8|-|**
97000US3904422|Lima City School District, AZ|3904422|2014-2018|202|26.2|5.8|26.2|5.8|26.2|5.8|-|**
97000US5604030|Lincoln County School District 1, AZ|5604030|2014-2018|202|2.8|2.9|2.8|2.9|2.8|2.9|-|**
97000US5604060|Lincoln County School District 2, AZ|5604060|2014-2018|202|8.0|5.2|8.0|5.2|8.0|5.2|-|**
97000US3904545|Lisbon Exempted Village School District, AZ|3904545|2014-2018|202|20.5|8.4|20.5|8.4|20.9|8.6|0.0|65.4
97000US3304290|Lisbon Regional School District, AZ|3304290|2014-2018|202|3.9|4.3|3.9|4.3|4.1|4.6|0.0|76.1
95000US0404380|Litchfield Elementary District, AZ|0404380|2014-2018|202|5.0|1.3|5.0|1.3|4.9|1.3|13.7|25.3
97000US3304350|Litchfield School District, AZ|3304350|2014-2018|202|4.2|4.2|4.2|4.2|4.2|4.2|-|**
95000US0404440|Littleton Elementary District, AZ|0404440|2014-2018|202|10.9|3.4|10.9|3.4|10.9|3.4|-|**
97000US3904423|Lockland Local School District, AZ|3904423|2014-2018|202|41.4|14.3|41.4|14.3|41.6|14.4|0.0|100.0
97000US3904908|Logan Elm Local School District, AZ|3904908|2014-2018|202|12.6|5.3|12.6|5.3|12.6|5.3|-|**
97000US3904424|Logan-Hocking Local School District, AZ|3904424|2014-2018|202|10.0|3.1|10.0|3.1|10.0|3.1|0.0|52.0
97000US3904425|London City School District, AZ|3904425|2014-2018|202|10.0|3.4|10.0|3.4|10.1|3.5|0.0|69.1
97000US3304410|Londonderry School District, AZ|3304410|2014-2018|202|2.7|1.5|2.7|1.5|2.5|1.3|36.7|45.2
97000US5304470|Longview Public Schools, AZ|5304470|2014-2018|202|18.3|3.3|18.3|3.3|18.4|3.3|0.0|79.3
97000US5304530|Lopez School District, AZ|5304530|2014-2018|202|22.0|11.7|22.0|11.7|22.0|11.7|-|**
97000US3904426|Lorain City School District, AZ|3904426|2014-2018|202|32.7|4.4|32.7|4.4|33.0|4.4|0.0|39.1
97000US3904546|Loudonville-Perrysville Exempted Village School District, AZ|3904546|2014-2018|202|12.3|5.7|12.3|5.7|12.4|5.7|0.0|100.0
97000US3904987|Louisville City School District, AZ|3904987|2014-2018|202|5.5|3.0|5.5|3.0|5.5|3.0|-|**
97000US3904427|Loveland City School District, AZ|3904427|2014-2018|202|5.0|2.5|5.0|2.5|5.0|2.5|0.0|38.8
97000US3904833|Lowellville Local School District, AZ|3904833|2014-2018|202|11.0|8.4|11.0|8.4|11.0|8.4|-|**
97000US3904944|Lucas Local School District, AZ|3904944|2014-2018|202|8.2|6.3|8.2|6.3|8.2|6.4|0.0|100.0
95000US3304500|Lyme School District, AZ|3304500|2014-2018|202|0.0|9.6|0.0|9.6|0.0|9.9|0.0|100.0
97000US3904763|Lynchburg-Clay Local School District, AZ|3904763|2014-2018|202|11.0|6.7|11.0|6.7|11.1|6.8|0.0|76.1
97000US5304620|Lynden School District, AZ|5304620|2014-2018|202|4.5|3.3|4.5|3.3|4.6|3.3|0.0|100.0
97000US5304650|Mabton School District, AZ|5304650|2014-2018|202|21.8|8.9|21.8|8.9|22.0|9.0|0.0|100.0
97000US3904870|Mad River Local School District, AZ|3904870|2014-2018|202|17.6|5.7|17.6|5.7|17.6|5.7|-|**
97000US3904428|Madeira City School District, AZ|3904428|2014-2018|202|0.0|1.5|0.0|1.5|0.0|1.5|0.0|67.2
95000US0404500|Madison Elementary District, AZ|0404500|2014-2018|202|12.2|3.3|12.2|3.3|12.2|3.3|0.0|68.8
97000US3904612|Madison Local School District (Butler County), AZ|3904612|2014-2018|202|2.2|1.9|2.2|1.9|2.2|1.9|-|**
97000US3904788|Madison Local School District (Geauga and Lake Counties), AZ|3904788|2014-2018|202|6.3|3.1|6.3|3.1|6.4|3.1|0.0|60.7
97000US3904945|Madison Local School District (Richland County), AZ|3904945|2014-2018|202|16.4|5.5|16.4|5.5|16.5|5.5|0.0|73.6
95000US3304560|Madison School District, AZ|3304560|2014-2018|202|6.1|6.5|6.1|6.5|6.1|6.5|-|**
97000US3904827|Madison-Plains Local School District, AZ|3904827|2014-2018|202|7.0|3.6|7.0|3.6|7.0|3.6|0.0|100.0
97000US0404570|Mammoth-San Manuel Unified District, AZ|0404570|2014-2018|202|19.6|10.5|19.6|10.5|19.6|10.5|-|**
97000US3304590|Manchester School District, AZ|3304590|2014-2018|202|15.6|2.3|15.6|2.3|15.6|2.4|17.6|27.2
97000US3904429|Mansfield City School District, AZ|3904429|2014-2018|202|29.4|4.9|29.4|4.9|29.4|4.9|0.0|95.0
95000US5504770|Maple Dale-Indian Hill School District, AZ|5504770|2014-2018|202|5.1|5.1|5.1|5.1|5.1|5.1|-|**
97000US3904430|Maple Heights City School District, AZ|3904430|2014-2018|202|25.5|7.5|25.5|7.5|25.6|7.5|0.0|67.2
97000US3904583|Mapleton Local School District, AZ|3904583|2014-2018|202|19.5|13.5|19.5|13.5|19.5|13.5|-|**
97000US0404630|Marana Unified District, AZ|0404630|2014-2018|202|7.1|1.7|7.1|1.7|7.2|1.7|0.0|21.6
97000US3904680|Margaretta Local School District, AZ|3904680|2014-2018|202|4.5|4.2|4.5|4.2|4.5|4.2|-|**
97000US0404720|Maricopa Unified School District, AZ|0404720|2014-2018|202|7.2|2.3|7.2|2.3|7.3|2.3|0.0|23.9
97000US3904431|Mariemont City School District, AZ|3904431|2014-2018|202|7.1|4.3|7.1|4.3|7.1|4.3|0.0|100.0
97000US3904433|Marion City School District, AZ|3904433|2014-2018|202|24.2|5.1|24.2|5.1|24.0|5.1|100.0|100.0
97000US3904988|Marlington Local School District, AZ|3904988|2014-2018|202|12.3|4.6|12.3|4.6|12.4|4.6|0.0|69.1
97000US3904434|Martins Ferry City School District, AZ|3904434|2014-2018|202|9.4|4.8|9.4|4.8|9.4|4.8|-|**
97000US5304830|Mary Walker School District, AZ|5304830|2014-2018|202|23.5|14.2|23.5|14.2|23.5|14.2|-|**
97000US3904547|Marysville Exempted Village School District, AZ|3904547|2014-2018|202|5.4|3.6|5.4|3.6|5.4|3.6|0.0|73.6
97000US5304860|Marysville School District, AZ|5304860|2014-2018|202|5.1|1.5|5.1|1.5|5.1|1.5|0.0|38.3
97000US3304670|Mascenic Regional School District, AZ|3304670|2014-2018|202|1.5|2.1|1.5|2.1|1.5|2.1|-|**
97000US3304680|Mascoma Valley Regional School District, AZ|3304680|2014-2018|202|4.5|3.7|4.5|3.7|4.5|3.7|0.0|100.0
97000US3904435|Massillon City School District, AZ|3904435|2014-2018|202|19.1|5.0|19.1|5.0|19.1|5.0|-|**
97000US3904436|Maumee City School District, AZ|3904436|2014-2018|202|5.9|2.9|5.9|2.9|6.0|2.9|0.0|48.2
97000US3904437|Mayfield City School District, AZ|3904437|2014-2018|202|4.6|2.1|4.6|2.1|4.3|2.0|39.2|48.3
97000US3904885|Maysville Local School District, AZ|3904885|2014-2018|202|3.1|2.3|3.1|2.3|3.2|2.3|0.0|39.1
97000US5304890|McCleary School District, AZ|5304890|2014-2018|202|14.7|9.6|14.7|9.6|14.7|9.6|-|**
97000US3904745|McComb Local School District, AZ|3904745|2014-2018|202|7.6|5.9|7.6|5.9|7.6|5.9|-|**
97000US2104020|McLean County School District, AZ|2104020|2014-2018|202|18.6|7.1|18.6|7.1|18.9|7.2|5.1|15.8
95000US0404860|McNary Elementary District, AZ|0404860|2014-2018|202|32.4|15.3|32.4|15.3|32.4|15.3|-|**
97000US5304920|Mead School District, AZ|5304920|2014-2018|202|6.6|2.5|6.6|2.5|6.6|2.5|0.0|71.9
97000US2104050|Meade County School District, AZ|2104050|2014-2018|202|9.2|3.0|9.2|3.0|9.3|3.0|0.0|51.2
97000US3904548|Mechanicsburg Exempted Village School District, AZ|3904548|2014-2018|202|3.1|2.9|3.1|2.9|3.1|2.9|0.0|95.0
97000US5304950|Medical Lake School District, AZ|5304950|2014-2018|202|3.4|2.9|3.4|2.9|3.5|2.9|0.0|45.2
97000US3904438|Medina City School District, AZ|3904438|2014-2018|202|5.4|2.1|5.4|2.1|5.4|2.2|0.0|48.2
97000US3904852|Meigs Local School District, AZ|3904852|2014-2018|202|24.4|8.1|24.4|8.1|24.4|8.1|-|**
97000US2104080|Menifee County School District, AZ|2104080|2014-2018|202|22.5|7.7|22.5|7.7|22.5|7.7|-|**
97000US3904549|Mentor Exempted Village School District, AZ|3904549|2014-2018|202|4.9|1.6|4.9|1.6|4.9|1.6|0.0|62.2
97000US2104110|Mercer County School District, AZ|2104110|2014-2018|202|13.6|5.3|13.6|5.3|13.7|5.4|0.0|54.8
97000US5304980|Mercer Island School District, AZ|5304980|2014-2018|202|2.1|1.3|2.1|1.3|2.1|1.3|0.0|31.3
97000US3304740|Merrimack School District, AZ|3304740|2014-2018|202|1.7|1.3|1.7|1.3|1.7|1.3|-|**
97000US3304760|Merrimack Valley School District, AZ|3304760|2014-2018|202|4.2|2.7|4.2|2.7|4.2|2.7|-|**
97000US0804350|Mesa County Valley School District 51, AZ|0804350|2014-2018|202|15.5|2.4|15.5|2.4|15.5|2.3|14.6|24.8
97000US0404970|Mesa Unified District, AZ|0404970|2014-2018|202|18.1|1.3|18.1|1.3|18.1|1.3|21.6|13.4
97000US2104140|Metcalfe County School District, AZ|2104140|2014-2018|202|18.1|6.6|18.1|6.6|18.1|6.6|-|**
97000US3904862|Miami East Local School District, AZ|3904862|2014-2018|202|4.2|3.1|4.2|3.1|4.2|3.1|-|**
97000US3904439|Miamisburg City School District, AZ|3904439|2014-2018|202|12.5|3.4|12.5|3.4|12.5|3.4|-|**
97000US2104170|Middlesboro Independent School District, AZ|2104170|2014-2018|202|42.0|10.1|42.0|10.1|42.0|10.1|-|**
97000US3304770|Middleton School District, AZ|3304770|2014-2018|202|8.0|6.7|8.0|6.7|8.0|6.7|-|**
97000US3904440|Middletown City School District, AZ|3904440|2014-2018|202|30.1|4.2|30.1|4.2|30.1|4.2|-|**
97000US3904817|Midview Local School District, AZ|3904817|2014-2018|202|7.8|2.8|7.8|2.8|7.9|2.9|0.0|40.3
95000US3304800|Milan School District, AZ|3304800|2014-2018|202|6.4|6.7|6.4|6.7|6.4|6.7|-|**
97000US3904550|Milford Exempted Village School District, AZ|3904550|2014-2018|202|4.6|1.7|4.6|1.7|4.6|1.7|0.0|65.4
97000US3304830|Milford School District, AZ|3304830|2014-2018|202|1.4|1.7|1.4|1.7|1.4|1.8|0.0|100.0
97000US3904936|Miller City-New Cleveland Local School District, AZ|3904936|2014-2018|202|1.0|1.6|1.0|1.6|1.0|1.6|-|**
97000US3904551|Milton-Union Exempted Village School District, AZ|3904551|2014-2018|202|9.1|6.2|9.1|6.2|9.1|6.2|-|**
97000US3904989|Minerva Local School District, AZ|3904989|2014-2018|202|12.7|5.4|12.7|5.4|12.7|5.4|-|**
97000US3904962|Minford Local School District, AZ|3904962|2014-2018|202|20.6|10.7|20.6|10.7|20.6|10.7|-|**
97000US3904594|Minster Local School District, AZ|3904594|2014-2018|202|1.3|2.2|1.3|2.2|1.3|2.2|-|**
97000US3904667|Mississinawa Valley Local School District, AZ|3904667|2014-2018|202|15.0|7.1|15.0|7.1|15.0|7.1|-|**
97000US3304890|Monadnock Regional School District, AZ|3304890|2014-2018|202|4.0|2.1|4.0|2.1|4.0|2.1|0.0|100.0
97000US2104200|Monroe County School District, AZ|2104200|2014-2018|202|25.1|8.1|25.1|8.1|25.1|8.1|-|**
95000US3304920|Monroe School District, AZ|3304920|2014-2018|202|9.7|7.7|9.7|7.7|9.7|7.7|-|**
97000US1804140|Monroe-Gregg School District, AZ|1804140|2014-2018|202|6.9|5.0|6.9|5.0|6.9|5.0|0.0|100.0
97000US3904771|Monroeville Local School District, AZ|3904771|2014-2018|202|18.0|12.1|18.0|12.1|18.0|12.1|-|**
95000US3304950|Mont Vernon School District, AZ|3304950|2014-2018|202|6.2|6.3|6.2|6.3|6.2|6.3|-|**
97000US2104250|Montgomery County School District, AZ|2104250|2014-2018|202|17.7|4.7|17.7|4.7|17.7|4.7|-|**
97000US3904552|Montpelier Exempted Village School District, AZ|3904552|2014-2018|202|14.0|8.4|14.0|8.4|14.0|8.4|-|**
97000US2104290|Morgan County School District, AZ|2104290|2014-2018|202|26.5|7.1|26.5|7.1|26.2|7.1|56.3|56.3
97000US3904877|Morgan Local School District, AZ|3904877|2014-2018|202|22.1|6.5|22.1|6.5|22.1|6.5|0.0|100.0
97000US3904553|Mount Gilead Exempted Village School District, AZ|3904553|2014-2018|202|6.7|5.6|6.7|5.6|6.7|5.6|-|**
97000US3904441|Mount Healthy City School District, AZ|3904441|2014-2018|202|16.6|5.3|16.6|5.3|16.7|5.3|0.0|90.1
97000US2104380|Murray Independent School District, AZ|2104380|2014-2018|202|11.5|7.2|11.5|7.2|11.5|7.2|-|**
97000US3904443|Napoleon Area City School District, AZ|3904443|2014-2018|202|12.8|5.1|12.9|5.1|12.9|5.1|-|**
97000US3304980|Nashua School District, AZ|3304980|2014-2018|202|9.9|2.6|9.9|2.6|9.9|2.6|0.0|62.2
97000US3904927|National Trail Local School District, AZ|3904927|2014-2018|202|17.7|6.3|17.7|6.3|17.8|6.3|0.0|100.0
97000US5604510|Natrona County School District 1, AZ|5604510|2014-2018|202|7.1|2.4|7.1|2.4|7.2|2.4|0.0|34.8
96000US2504560|Nauset School District, AZ|2504560|2014-2018|202|6.7|4.7|6.7|4.7|6.7|4.8|0.0|88.8
97000US2104410|Nelson County School District, AZ|2104410|2014-2018|202|6.0|3.3|6.0|3.3|6.1|3.3|0.0|38.1
97000US3904444|Nelsonville-York City School District, AZ|3904444|2014-2018|202|27.8|13.9|27.8|13.9|27.9|13.9|0.0|100.0
97000US3904699|New Albany-Plain Local School District, AZ|3904699|2014-2018|202|1.7|1.5|1.7|1.5|1.7|1.5|0.0|85.9
97000US3904595|New Bremen Local School District, AZ|3904595|2014-2018|202|1.2|1.2|1.2|1.2|1.2|1.2|-|**
97000US3904596|New Knoxville Local School District, AZ|3904596|2014-2018|202|3.1|2.7|3.1|2.7|3.1|2.7|-|**
97000US3904871|New Lebanon Local School District, AZ|3904871|2014-2018|202|24.1|11.5|24.1|11.5|24.1|11.5|-|**
97000US3904447|New Lexington City School District, AZ|3904447|2014-2018|202|25.3|8.5|25.4|8.5|25.6|8.5|0.0|71.2
97000US3904772|New London Local School District, AZ|3904772|2014-2018|202|13.8|5.7|13.8|5.7|14.0|5.7|0.0|95.0
97000US3904613|New Miami Local School District, AZ|3904613|2014-2018|202|14.7|8.5|14.7|8.5|15.1|8.7|0.0|65.4
97000US3904448|New Philadelphia City School District, AZ|3904448|2014-2018|202|13.1|4.3|13.1|4.3|13.1|4.3|-|**
97000US3904555|New Richmond Exempted Village School District, AZ|3904555|2014-2018|202|11.5|5.0|11.5|5.0|11.6|5.1|0.0|60.7
97000US3904971|New Riegel Local School District, AZ|3904971|2014-2018|202|1.9|2.9|1.9|2.9|1.9|2.9|-|**
97000US3904445|Newark City School District, AZ|3904445|2014-2018|202|18.3|3.8|18.3|3.8|18.4|3.8|0.0|52.9
97000US3904554|Newcomerstown Exempted Village School District, AZ|3904554|2014-2018|202|14.2|13.6|14.2|13.6|14.2|13.6|-|**
97000US2104440|Newport Independent School District, AZ|2104440|2014-2018|202|36.8|8.8|36.8|8.8|36.8|8.8|-|**
97000US3904556|Newton Falls Exempted Village School District, AZ|3904556|2014-2018|202|11.7|10.5|11.7|10.5|11.8|10.6|0.0|85.9
97000US3904863|Newton Local School District, AZ|3904863|2014-2018|202|5.6|5.8|5.6|5.8|5.6|5.8|-|**
97000US2104470|Nicholas County School District, AZ|2104470|2014-2018|202|30.5|12.6|30.5|12.6|30.3|12.6|100.0|100.0
97000US3904449|Niles City School District, AZ|3904449|2014-2018|202|21.9|6.0|21.9|6.0|21.9|6.0|-|**
97000US3904890|Noble Local School District, AZ|3904890|2014-2018|202|19.5|10.1|19.5|10.1|19.5|10.1|-|**
97000US3904450|North Canton City School District, AZ|3904450|2014-2018|202|3.8|1.7|3.8|1.7|3.8|1.7|0.0|42.0
97000US3904451|North College Hill City School District, AZ|3904451|2014-2018|202|13.0|7.4|13.0|7.4|13.0|7.4|-|**
97000US5504980|North Crawford School District, AZ|5504980|2014-2018|202|13.5|6.2|13.5|6.2|13.5|6.2|-|**
97000US3904802|North Fork Local School District, AZ|3904802|2014-2018|202|13.9|7.4|13.9|7.4|14.0|7.4|0.0|82.3
97000US2004830|North Jackson Unified School District 335, AZ|2004830|2014-2018|202|5.6|4.3|5.6|4.3|5.7|4.4|0.0|100.0
97000US3904452|North Olmsted City School District, AZ|3904452|2014-2018|202|8.1|3.5|8.1|3.5|8.2|3.6|0.0|51.2
97000US3904453|North Ridgeville City School District, AZ|3904453|2014-2018|202|4.7|2.7|4.7|2.7|4.7|2.7|-|**
97000US3904454|North Royalton City School District, AZ|3904454|2014-2018|202|2.9|1.7|2.9|1.7|2.9|1.7|-|**
97000US3904625|Northeastern Local School District (Champaign and Clark Counties), AZ|3904625|2014-2018|202|3.0|2.0|3.0|2.0|3.0|2.0|-|**
97000US3904672|Northeastern Local School District (Defiance County), AZ|3904672|2014-2018|202|7.2|5.4|7.2|5.4|7.2|5.4|-|**
97000US3904905|Northern Local School District, AZ|3904905|2014-2018|202|5.5|3.9|5.5|3.9|5.5|3.9|0.0|100.0
97000US5504890|Northern Ozaukee School District, AZ|5504890|2014-2018|202|2.9|3.6|2.9|3.6|2.9|3.6|0.0|100.0
97000US3904872|Northmont City School District, AZ|3904872|2014-2018|202|7.2|3.0|7.2|3.0|7.3|3.0|0.0|69.1
97000US3904881|Northmor Local School District, AZ|3904881|2014-2018|202|11.8|6.9|11.8|6.9|11.9|7.0|0.0|52.9
97000US3904803|Northridge Local School District (Delaware, Knox, and Licking Counties), AZ|3904803|2014-2018|202|5.9|3.7|5.9|3.7|5.9|3.7|-|**
97000US3904873|Northridge Local School District (Montgomery County), AZ|3904873|2014-2018|202|44.6|10.6|44.6|10.6|44.6|10.6|-|**
97000US3904736|Northwest Local School District (Butler and Hamilton Counties), AZ|3904736|2014-2018|202|11.7|2.7|11.7|2.7|11.7|2.7|0.0|35.6
97000US3904963|Northwest Local School District (Scioto County), AZ|3904963|2014-2018|202|12.2|6.4|12.2|6.4|12.2|6.4|-|**
97000US3904990|Northwest Local School District (Stark, Summit, and Wayne Counties), AZ|3904990|2014-2018|202|2.3|1.8|2.3|1.8|2.3|1.8|0.0|95.0
